id,abstract,authorships.author.display_name,authorships.institutions.display_name,cited_by_count,title,doi,fwci,is_retracted,language,is_oa,oa_status,primary_location.source.display_name,primary_location.source.type,publication_date,type
https://openalex.org/W4408532899,"The generation of images from scene graphs is an important area in computer vision, where structured object relationships are used to create detailed visual representations. While recent methods, such as generative adversarial networks (GANs), transformers, and diffusion models, have improved image quality, they still face challenges, like scalability issues, difficulty in generating complex scenes, and a lack of clear evaluation standards. Despite various approaches being proposed, there is still no unified way to compare their effectiveness, making it difficult to determine the best techniques for real-world applications. This review provides a detailed assessment of scene-graph-based image generation by organizing current methods into different categories and examining their advantages and limitations. We also discuss the datasets used for training, the evaluation measures applied to assess model performance, and the key challenges that remain, such as ensuring consistency in scene structure, handling object interactions, and reducing computational costs. Finally, we outline future directions in this field, highlighting the need for more efficient, scalable, and semantically accurate models. This review serves as a useful reference for researchers and practitioners, helping them understand current trends and identify areas for further improvement in scene-graph-based image generation.",Ijeoma Amuche Chikwendu|Xiaoling Zhang|Happy Nkanta Monday|Grace Ugochi Nneji|Chiagoziem C. Ukwuoma|Okechukwu Chinedum Chikwendu|Yeong Hyeon Gu|Mugahed A. Al–antari,University of Electronic Science and Technology of China|University of Electronic Science and Technology of China|Chengdu University of Technology|Chengdu University of Technology|Chengdu University of Technology|Federal University of Technology Owerri|Sejong University|Sejong University,3,"Advancements, Challenges, and Future Directions in Scene-Graph-Based Image Generation: A Comprehensive Review",https://doi.org/10.3390/electronics14061158,14.32022193,FALSE,en,TRUE,gold,Electronics,journal,2025-03-15,review
https://openalex.org/W4408507942,,Yufeng Hou|Qingguo Zhou|Hui Lv|Lan Guo|Li Yan|La Duo|Zhenyu He,Lanzhou University|Lanzhou University|Lanzhou University|Lanzhou University|Lanzhou University|Qinghai Normal University|Lanzhou University,2,VLSG-net: Vision-Language Scene Graphs network for Paragraph Video Captioning,https://doi.org/10.1016/j.neucom.2025.129976,9.54681462,FALSE,en,FALSE,closed,Neurocomputing,journal,2025-03-17,article
https://openalex.org/W4408611773,"Knowledge-based visual question answering (KB-VQA) requires reasoning about the visual grounding relations between the images and questions by incorporating external knowledge. Existing works typically retrieve knowledge from knowledge graphs by leveraging global multimodal representations of image–text pairs for graph convolution, which neglect contextual clues at hop granularity, resulting in suboptimal spreading and leveraging of contextual information. To this end, we propose a multi-hop graph reasoning network (MGRN) for KB-VQA, which consists of a knowledge graph constructor (KGC) module, a semantic-instructed graph reasoning (SGR) module, and an answering module. MGRN exploits multimodal semantics from given images and questions as instructions for graph reasoning to obtain the knowledge representation from either the scene graph or knowledge base. Specifically, KGC fuses the scene graph with triplets from ConceptNet and Comet to construct a contextual knowledge graph for retrieving knowledge representation. Furthermore, SGR conducts multi-hop graph reasoning to select top- K knowledge items for answering by passing and filtering interplay messages on contextual knowledge graphs under the guidance of multimodal semantic representation. Extensive experiments conducted on two public datasets show the effectiveness and outperformance of our method.",Zihan Hu|Jiuxiang You|Zhenguo Yang|Xiaoping Li|Haoran Xie|Qing Li|Wenyin Liu,Guangdong University of Technology|Hiroshima University of Economics|Higashihiroshima Medical Center|Hiroshima University|Guangdong University of Technology|Guangdong University of Technology||Hong Kong Polytechnic University|Guangdong University of Technology,2,A Multi-Hop Graph Reasoning Network for Knowledge-Based VQA,https://doi.org/10.1145/3724125,9.54681462,FALSE,en,TRUE,bronze,ACM Transactions on Intelligent Systems and Technology,journal,2025-03-19,article
https://openalex.org/W4410493023,,S. Berlin Shiny|A Abisheak|Pavan Balaji|K Rohit,,0,Image Captioning Using Scene Graph Generation,https://doi.org/10.1109/wispnet64060.2025.11005338,0.0,FALSE,en,FALSE,closed,,,2025-03-20,article
https://openalex.org/W4408859084,,Nan Xu|C.P. Chen|Liang Chu|Chong Guo|T. Pang,Jilin University|Jilin University|Jilin University|Jilin University|Beijing Institute of Technology,1,FSGA: Motion Prediction Method Based on Future Scene Graph Attention,https://doi.org/10.1109/tits.2025.3552078,4.77340731,FALSE,en,FALSE,closed,IEEE Transactions on Intelligent Transportation Systems,journal,2025-03-27,article
https://openalex.org/W4410771945,,Yong Sun|Yin Zhu|Yiran Tao|Binghui Li,|PLA Information Engineering University|PLA Information Engineering University|PLA Information Engineering University,0,Scene Graph Generation Approach with Integrated Environmental Contextual Information,https://doi.org/10.1109/cacml64929.2025.11010975,0.0,FALSE,en,FALSE,closed,,,2025-03-28,article
https://openalex.org/W4409145170,"Nowadays, the accessible and technologically advanced edit- ing tools, coupled with the surge in photo and video content pose a great risk to content authenticity. Manipulated content can be used to spread misinformation, cause harassment and infringe human rights. In this article, we compare the effectiveness of two approaches for video manipulation detection using micro and macro information, i.e., a Long Short-Term Memory (LSTM) architecture with frame-level features of videos and their respective ground truths as inputs and a Graph Con- volutional Network (GCN) with frame-level video scene graphs con- catenated using temporal edges. While the LSTM-based model cap- tures frame-level micro-information, the GCN model captures high-level macro-information inside a video.",R. Kurian,,0,Video Manipulation Detection using Sequence Learning and Convolution Networks: A Comparative Study,https://doi.org/10.52783/jisem.v10i30s.4894,0.0,FALSE,en,TRUE,diamond,Journal of Information Systems Engineering & Management,journal,2025-03-31,article
https://openalex.org/W4409110305,"The recording of metaverse experiences supports various use cases in collaboration, VR training, and more. Such Metaverse Recordings can be created as multimedia and time series data during the 3D rendering process of the audio–video stream for the user. To search in a collection of recordings, Multimedia Information Retrieval methods can be used. Also, querying and accessing Metaverse Recordings based on the recorded time series data is possible. The presentation of human-perceivable results of time-series-based Metaverse Recordings is a challenge. This paper demonstrates an approach to generating human-perceivable media from time-series-based Metaverse Recordings with the help of generative artificial intelligence. Our findings show the general feasibility of the approach and outline the current limitations and remaining challenges.",Patrick Steinert|Stefan Wagenpfeil|Ingo Frommholz|Matthias Hemmje,University of Hagen|Software (Germany)|PFH Private University of Applied Sciences|University of Wolverhampton|University of Hagen,1,Artificial-Intelligence-Based Image Generation from Scene Graphs for Metaverse Recording Retrieval,https://doi.org/10.3390/electronics14071427,4.77340731,FALSE,en,TRUE,gold,Electronics,journal,2025-04-01,article
https://openalex.org/W4409544063,,Fardifa Fathmiul Alam|Federico Luricich|Nianyi Li|Yunyi Jia|Bing Li,Clemson University|Clemson University|Clemson University|Clemson University|Clemson University,0,Hierarchical Feature-Based Localization Using Scene Graphs in Off-Road Navigation,https://doi.org/10.4271/2025-01-8046,0.0,FALSE,en,FALSE,closed,SAE technical papers on CD-ROM/SAE technical paper series,journal,2025-04-01,article
https://openalex.org/W4409919532,,Rongsen Wu|Jie Xu|Hao Zheng|Zhiyuan Xu|Zixuan Li|Shixue Cheng|Shumao Zhang,,0,Spatio-temporal features with global–local transformer model for video scene graph generation,https://doi.org/10.1016/j.dcan.2025.04.010,0.0,FALSE,en,TRUE,diamond,Digital Communications and Networks,journal,2025-04-01,article
https://openalex.org/W4409185170,,Chaoyang Tian,Shanghai Jiao Tong University,0,RSG-P: A Fast Global Path Planning Method Based on Route Scene Graph,https://doi.org/10.1007/s12204-025-2813-9,0.0,FALSE,en,FALSE,closed,Journal of Shanghai Jiaotong University (Science),journal,2025-04-04,article
https://openalex.org/W4409166906,,Hong‐Xiang Hu|Xu-Hua Yang|Yuping Zhao,,4,Scene graph generation based on lightweight entity pair object detection and relation classification ensemble,https://doi.org/10.1016/j.neucom.2025.130130,19.09362924,FALSE,en,FALSE,closed,Neurocomputing,journal,2025-04-04,article
